F Amp.mittel Amp.std Amp.var Phi-mittel Phi-std Phi-var2490.000	0.000	0.000	0.000	0.000	0.000	0.000
2490.000	0.050	0.224	0.050	0.000	0.000	0.000
2490.000	0.050	0.224	0.050	0.000	0.000	0.000
2490.000	0.100	0.308	0.095	0.000	0.000	0.000
2490.000	0.050	0.224	0.050	0.000	0.000	0.000
2490.000	0.000	0.000	0.000	0.000	0.000	0.000
2490.000	0.000	0.000	0.000	0.000	0.000	0.000
2490.000	0.000	0.000	0.000	0.000	0.000	0.000
2490.000	0.000	0.000	0.000	0.000	0.000	0.000
2491.000	0.000	0.000	0.000	0.000	0.000	0.000
2491.000	0.000	0.000	0.000	0.000	0.000	0.000
2491.000	0.000	0.000	0.000	0.000	0.000	0.000
2491.000	0.000	0.000	0.000	0.000	0.000	0.000
2491.000	0.000	0.000	0.000	0.000	0.000	0.000
2491.000	0.000	0.000	0.000	0.000	0.000	0.000
2491.000	0.000	0.000	0.000	0.000	0.000	0.000
2491.000	0.000	0.000	0.000	0.000	0.000	0.000
2491.000	0.000	0.000	0.000	0.000	0.000	0.000
2491.000	0.050	0.224	0.050	0.000	0.000	0.000
2492.000	0.000	0.000	0.000	0.000	0.000	0.000
2492.000	0.000	0.000	0.000	0.000	0.000	0.000
2492.000	0.050	0.224	0.050	0.000	0.000	0.000
2492.000	0.000	0.000	0.000	0.000	0.000	0.000
2492.000	0.000	0.000	0.000	0.000	0.000	0.000
2492.000	0.000	0.000	0.000	0.000	0.000	0.000
2492.000	0.000	0.000	0.000	0.000	0.000	0.000
2492.000	0.000	0.000	0.000	0.000	0.000	0.000
2492.000	0.000	0.000	0.000	0.000	0.000	0.000
2492.000	0.000	0.000	0.000	0.000	0.000	0.000
2493.000	0.050	0.224	0.050	0.000	0.000	0.000
2493.000	0.000	0.000	0.000	0.000	0.000	0.000
2493.000	0.250	0.444	0.197	0.000	0.000	0.000
2493.000	0.500	0.607	0.368	0.000	0.000	0.000
2493.000	0.350	0.489	0.239	0.000	0.000	0.000
2493.000	0.250	0.444	0.197	0.000	0.000	0.000
2493.000	0.150	0.366	0.134	0.000	0.000	0.000
2493.000	0.800	0.410	0.168	0.000	0.000	0.000
2493.000	0.450	0.510	0.261	0.000	0.000	0.000
2493.000	0.350	0.489	0.239	0.000	0.000	0.000
2494.000	0.500	0.513	0.263	0.000	0.000	0.000
2494.000	0.350	0.489	0.239	0.000	0.000	0.000
2494.000	0.300	0.470	0.221	0.000	0.000	0.000
2494.000	0.300	0.470	0.221	0.000	0.000	0.000
2494.000	0.200	0.410	0.168	0.000	0.000	0.000
2494.000	0.250	0.444	0.197	0.000	0.000	0.000
2494.000	0.300	0.470	0.221	0.000	0.000	0.000
2494.000	0.200	0.410	0.168	0.000	0.000	0.000
2494.000	0.100	0.308	0.095	0.000	0.000	0.000
